2021-04-05 20:09:30,439 :: plutusLogger | INFO | Adding index: inflation_index
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Account "rado_current_account" value: 728062.1978229138
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] cash from PRIMARY current account "rado_current_account": 728062.20
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Account "rado_saving_account" value: 900000.0
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Share "rado_O2_share" value: 60500.000000000065
2021-04-05 20:09:30,517 :: plutusLogger | INFO | [STEP 36] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,517 :: plutusLogger | INFO | [STEP 36] Total cash: 838062.20
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Expenditures from the current account: 0.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Expenditures from the current account: 0.00
2021-04-05 20:09:30,517 :: plutusLogger | DEBUG | [STEP 36] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Interest payment: 50.77013116439713
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Principal payment: 4248.12883029404
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Outstanding amount: 25640.738710036527
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,518 :: plutusLogger | INFO | [STEP 36] Total expenditures: 62632.23
2021-04-05 20:09:30,518 :: plutusLogger | INFO | [STEP 36] Free cash: 775429.97
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Amount deposited: 775429.965528122 to account "rado_current_account"
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Discount factor: 0.9563
2021-04-05 20:09:30,518 :: plutusLogger | INFO | [STEP 36] Discounted free cash: 741556.85
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] New outstanding value of account rado_current_account is: 750429.97 
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] New outstanding value of account rado_saving_account is: 925000.00 
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Real-estate price: 2339999.999999997
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 36] Real-estate price: 184251.9685039368
2021-04-05 20:09:30,518 :: plutusLogger | INFO | [STEP 36] Portfolio value: 2524251.97
2021-04-05 20:09:30,518 :: plutusLogger | INFO | 
2021-04-05 20:09:30,518 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 37 <<<<<<<
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 37] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 37] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 37] Account "rado_current_account" value: 750429.965528122
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 37] cash from PRIMARY current account "rado_current_account": 750429.97
2021-04-05 20:09:30,518 :: plutusLogger | DEBUG | [STEP 37] Account "rado_saving_account" value: 925000.0
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Share "rado_O2_share" value: 60791.66666666674
2021-04-05 20:09:30,519 :: plutusLogger | INFO | [STEP 37] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,519 :: plutusLogger | INFO | [STEP 37] Total cash: 860429.97
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from the current account: 0.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from the current account: 0.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Interest payment: 43.55413150745931
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Principal payment: 4255.344829950977
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Outstanding amount: 21385.39388008555
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,519 :: plutusLogger | INFO | [STEP 37] Total expenditures: 62632.23
2021-04-05 20:09:30,519 :: plutusLogger | INFO | [STEP 37] Free cash: 797797.73
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Amount deposited: 797797.7332333303 to account "rado_current_account"
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Discount factor: 0.9551
2021-04-05 20:09:30,519 :: plutusLogger | INFO | [STEP 37] Discounted free cash: 762001.51
2021-04-05 20:09:30,519 :: plutusLogger | DEBUG | [STEP 37] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 37] New outstanding value of account rado_current_account is: 772797.73 
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 37] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 37] New outstanding value of account rado_saving_account is: 950000.00 
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 37] Real-estate price: 2354999.999999997
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 37] Real-estate price: 185433.07086614153
2021-04-05 20:09:30,520 :: plutusLogger | INFO | [STEP 37] Portfolio value: 2540433.07
2021-04-05 20:09:30,520 :: plutusLogger | INFO | 
2021-04-05 20:09:30,520 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 38 <<<<<<<
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Account "rado_current_account" value: 772797.7332333303
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] cash from PRIMARY current account "rado_current_account": 772797.73
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Account "rado_saving_account" value: 950000.0
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Share "rado_O2_share" value: 61083.33333333341
2021-04-05 20:09:30,520 :: plutusLogger | INFO | [STEP 38] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,520 :: plutusLogger | INFO | [STEP 38] Total cash: 882797.73
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Expenditures from the current account: 0.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Expenditures from the current account: 0.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,520 :: plutusLogger | DEBUG | [STEP 38] Interest payment: 36.325874536035734
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Principal payment: 4262.573086922402
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Outstanding amount: 17122.820793163148
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,521 :: plutusLogger | INFO | [STEP 38] Total expenditures: 62632.23
2021-04-05 20:09:30,521 :: plutusLogger | INFO | [STEP 38] Free cash: 820165.50
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Amount deposited: 820165.5009385386 to account "rado_current_account"
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Discount factor: 0.9539
2021-04-05 20:09:30,521 :: plutusLogger | INFO | [STEP 38] Discounted free cash: 782394.33
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] New outstanding value of account rado_current_account is: 795165.50 
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] New outstanding value of account rado_saving_account is: 975000.00 
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Real-estate price: 2369999.999999997
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 38] Real-estate price: 186614.17322834625
2021-04-05 20:09:30,521 :: plutusLogger | INFO | [STEP 38] Portfolio value: 2556614.17
2021-04-05 20:09:30,521 :: plutusLogger | INFO | 
2021-04-05 20:09:30,521 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 39 <<<<<<<
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] Account "rado_current_account" value: 795165.5009385386
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] cash from PRIMARY current account "rado_current_account": 795165.50
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] Account "rado_saving_account" value: 975000.0
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,521 :: plutusLogger | DEBUG | [STEP 39] Share "rado_O2_share" value: 61375.00000000008
2021-04-05 20:09:30,521 :: plutusLogger | INFO | [STEP 39] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,522 :: plutusLogger | INFO | [STEP 39] Total cash: 905165.50
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from the current account: 0.00
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from the current account: 0.00
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG |  Derived number of monthly periods: 36.00
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG |  Derived monthly mortgage payment: 4298.90
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Interest payment: 29.08533942948261
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Principal payment: 4269.813622028954
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Outstanding amount: 12853.007171134193
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from mortgage: 4298.90
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Real-estate monthly costs: 3166.6666666666665
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Expenditures from the real estate 3166.67
2021-04-05 20:09:30,522 :: plutusLogger | INFO | [STEP 39] Total expenditures: 62632.23
2021-04-05 20:09:30,522 :: plutusLogger | INFO | [STEP 39] Free cash: 842533.27
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Amount deposited: 842533.2686437469 to account "rado_current_account"
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Discount factor: 0.9528
2021-04-05 20:09:30,522 :: plutusLogger | INFO | [STEP 39] Discounted free cash: 802735.41
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] New outstanding value of account rado_current_account is: 817533.27 
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] New outstanding value of account rado_saving_account is: 1000000.00 
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Real-estate price: 2384999.999999997
2021-04-05 20:09:30,522 :: plutusLogger | DEBUG | [STEP 39] Real-estate price: 187795.27559055097
2021-04-05 20:09:30,522 :: plutusLogger | INFO | [STEP 39] Portfolio value: 2572795.28
2021-04-05 20:09:30,523 :: plutusLogger | INFO | 
2021-04-05 20:09:30,523 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 40 <<<<<<<
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Account "rado_current_account" value: 817533.2686437469
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] cash from PRIMARY current account "rado_current_account": 817533.27
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Account "rado_saving_account" value: 1000000.0
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Share "rado_O2_share" value: 61666.66666666675
2021-04-05 20:09:30,523 :: plutusLogger | INFO | [STEP 40] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,523 :: plutusLogger | INFO | [STEP 40] Total cash: 927533.27
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,523 :: plutusLogger | DEBUG | [STEP 40] Account "rado_current_account" monthly cost: 0.0
